NumTrainingEpisode,AvgRewardsForAll,EpisodeReward,Alpha,Epsilon,Gamma,Lambda
879,109.43799772468715,-509.0,0.2,0.05,0.8,-NA-
880,108.74090909090908,-504.0,0.2,0.05,0.8,-NA-
881,109.19296254256527,507.0,0.2,0.05,0.8,-NA-
882,109.63492063492063,499.0,0.2,0.05,0.8,-NA-
883,110.08493771234428,507.0,0.2,0.05,0.8,-NA-
884,109.39027149321267,-504.0,0.2,0.05,0.8,-NA-
885,109.83954802259888,507.0,0.2,0.05,0.8,-NA-
886,109.13656884875847,-513.0,0.2,0.05,0.8,-NA-
887,108.44532130777903,-504.0,0.2,0.05,0.8,-NA-
888,108.89414414414415,507.0,0.2,0.05,0.8,-NA-
889,108.20472440944881,-504.0,0.2,0.05,0.8,-NA-
890,108.65056179775281,505.0,0.2,0.05,0.8,-NA-
891,109.0976430976431,507.0,0.2,0.05,0.8,-NA-
892,108.41031390134529,-504.0,0.2,0.05,0.8,-NA-
893,108.84322508398657,495.0,0.2,0.05,0.8,-NA-
894,109.28635346756153,505.0,0.2,0.05,0.8,-NA-
895,109.72849162011173,505.0,0.2,0.05,0.8,-NA-
896,109.04352678571429,-504.0,0.2,0.05,0.8,-NA-
897,108.36008918617614,-504.0,0.2,0.05,0.8,-NA-
898,108.80400890868597,507.0,0.2,0.05,0.8,-NA-
899,108.12235817575083,-504.0,0.2,0.05,0.8,-NA-
900,108.56555555555556,507.0,0.2,0.05,0.8,-NA-
901,108.99445061043285,495.0,0.2,0.05,0.8,-NA-
902,108.31485587583148,-504.0,0.2,0.05,0.8,-NA-
903,108.7563676633444,507.0,0.2,0.05,0.8,-NA-
904,108.06858407079646,-513.0,0.2,0.05,0.8,-NA-
905,107.39226519337016,-504.0,0.2,0.05,0.8,-NA-
906,106.71743929359823,-504.0,0.2,0.05,0.8,-NA-
907,106.04851157662624,-500.0,0.2,0.05,0.8,-NA-
908,105.37555066079295,-505.0,0.2,0.05,0.8,-NA-
909,105.8085808580858,499.0,0.2,0.05,0.8,-NA-
910,106.24065934065933,499.0,0.2,0.05,0.8,-NA-
911,105.56641053787047,-508.0,0.2,0.05,0.8,-NA-
912,104.89802631578948,-504.0,0.2,0.05,0.8,-NA-
913,105.33844468784228,507.0,0.2,0.05,0.8,-NA-
914,105.7691466083151,499.0,0.2,0.05,0.8,-NA-
915,105.10273224043716,-504.0,0.2,0.05,0.8,-NA-
916,105.52838427947599,495.0,0.2,0.05,0.8,-NA-
917,105.96619411123228,507.0,0.2,0.05,0.8,-NA-
918,106.40305010893246,507.0,0.2,0.05,0.8,-NA-
919,105.73884657236127,-504.0,0.2,0.05,0.8,-NA-
920,106.175,507.0,0.2,0.05,0.8,-NA-
921,106.61020629750271,507.0,0.2,0.05,0.8,-NA-
922,105.94360086767895,-508.0,0.2,0.05,0.8,-NA-
923,105.28060671722643,-506.0,0.2,0.05,0.8,-NA-
924,105.70670995670996,499.0,0.2,0.05,0.8,-NA-
925,106.14054054054054,507.0,0.2,0.05,0.8,-NA-
926,106.56479481641469,499.0,0.2,0.05,0.8,-NA-
927,105.89859762675297,-511.0,0.2,0.05,0.8,-NA-
928,106.32219827586206,499.0,0.2,0.05,0.8,-NA-
929,106.7448869752422,499.0,0.2,0.05,0.8,-NA-
930,107.1752688172043,507.0,0.2,0.05,0.8,-NA-
931,107.59613319011815,499.0,0.2,0.05,0.8,-NA-
932,108.02467811158799,507.0,0.2,0.05,0.8,-NA-
933,107.36227224008574,-510.0,0.2,0.05,0.8,-NA-
934,107.79014989293361,507.0,0.2,0.05,0.8,-NA-
935,108.21711229946524,507.0,0.2,0.05,0.8,-NA-
936,108.64102564102564,505.0,0.2,0.05,0.8,-NA-
937,107.9786552828175,-512.0,0.2,0.05,0.8,-NA-
938,108.4040511727079,507.0,0.2,0.05,0.8,-NA-
939,107.75186368477104,-504.0,0.2,0.05,0.8,-NA-
940,108.16382978723404,495.0,0.2,0.05,0.8,-NA-
941,108.58767268862911,507.0,0.2,0.05,0.8,-NA-
942,109.01061571125265,507.0,0.2,0.05,0.8,-NA-
943,109.43266171792153,507.0,0.2,0.05,0.8,-NA-
944,109.84110169491525,495.0,0.2,0.05,0.8,-NA-
945,109.18835978835979,-507.0,0.2,0.05,0.8,-NA-
946,108.5338266384778,-510.0,0.2,0.05,0.8,-NA-
947,107.8870116156283,-504.0,0.2,0.05,0.8,-NA-
948,108.29957805907173,499.0,0.2,0.05,0.8,-NA-
949,107.65437302423604,-504.0,0.2,0.05,0.8,-NA-
950,108.07263157894737,505.0,0.2,0.05,0.8,-NA-
951,107.42060988433228,-512.0,0.2,0.05,0.8,-NA-
952,107.84033613445378,507.0,0.2,0.05,0.8,-NA-
953,108.2507869884575,499.0,0.2,0.05,0.8,-NA-
954,108.66876310272536,507.0,0.2,0.05,0.8,-NA-
955,109.07748691099476,499.0,0.2,0.05,0.8,-NA-
956,108.43619246861925,-504.0,0.2,0.05,0.8,-NA-
957,108.85266457680251,507.0,0.2,0.05,0.8,-NA-
958,108.20876826722338,-508.0,0.2,0.05,0.8,-NA-
959,108.61418143899895,497.0,0.2,0.05,0.8,-NA-
960,109.02708333333334,505.0,0.2,0.05,0.8,-NA-
961,108.38709677419355,-506.0,0.2,0.05,0.8,-NA-
962,108.8004158004158,506.0,0.2,0.05,0.8,-NA-
963,108.16407061266874,-504.0,0.2,0.05,0.8,-NA-
964,108.57676348547717,506.0,0.2,0.05,0.8,-NA-
965,108.98963730569949,507.0,0.2,0.05,0.8,-NA-
966,109.40062111801242,506.0,0.2,0.05,0.8,-NA-
967,108.76628748707343,-504.0,0.2,0.05,0.8,-NA-
968,109.17561983471074,505.0,0.2,0.05,0.8,-NA-
969,109.57791537667698,499.0,0.2,0.05,0.8,-NA-
970,109.97525773195876,495.0,0.2,0.05,0.8,-NA-
971,109.33573635427395,-511.0,0.2,0.05,0.8,-NA-
972,109.73662551440329,499.0,0.2,0.05,0.8,-NA-
973,109.09763617677287,-512.0,0.2,0.05,0.8,-NA-
974,109.50410677618069,505.0,0.2,0.05,0.8,-NA-
975,109.90974358974358,505.0,0.2,0.05,0.8,-NA-
976,110.31659836065573,507.0,0.2,0.05,0.8,-NA-
977,110.71443193449335,499.0,0.2,0.05,0.8,-NA-
978,111.11758691206543,505.0,0.2,0.05,0.8,-NA-
979,111.52196118488253,507.0,0.2,0.05,0.8,-NA-
980,110.88265306122449,-515.0,0.2,0.05,0.8,-NA-
981,110.25586136595311,-504.0,0.2,0.05,0.8,-NA-
982,110.65071283095723,498.0,0.2,0.05,0.8,-NA-
983,110.0233977619532,-506.0,0.2,0.05,0.8,-NA-
984,110.42682926829268,507.0,0.2,0.05,0.8,-NA-
985,110.81725888324873,495.0,0.2,0.05,0.8,-NA-
986,110.18762677484787,-510.0,0.2,0.05,0.8,-NA-
987,110.5775075987842,495.0,0.2,0.05,0.8,-NA-
988,110.97874493927125,507.0,0.2,0.05,0.8,-NA-
989,110.35692618806875,-504.0,0.2,0.05,0.8,-NA-
990,110.74949494949495,499.0,0.2,0.05,0.8,-NA-
991,110.12916246215943,-504.0,0.2,0.05,0.8,-NA-
992,110.51713709677419,495.0,0.2,0.05,0.8,-NA-
993,110.91641490433031,507.0,0.2,0.05,0.8,-NA-
994,110.29778672032194,-504.0,0.2,0.05,0.8,-NA-
995,110.6964824120603,507.0,0.2,0.05,0.8,-NA-
996,110.07228915662651,-511.0,0.2,0.05,0.8,-NA-
997,110.46840521564694,505.0,0.2,0.05,0.8,-NA-
998,109.85270541082164,-504.0,0.2,0.05,0.8,-NA-
999,109.23823823823824,-504.0,0.2,0.05,0.8,-NA-
1000,108.625,-504.0,0.2,0.05,0.8,-NA-
1001,109.02097902097903,505.0,0.2,0.05,0.8,-NA-
1002,108.40219560878243,-511.0,0.2,0.05,0.8,-NA-
1003,108.79960119641076,507.0,0.2,0.05,0.8,-NA-
1004,109.19322709163346,504.0,0.2,0.05,0.8,-NA-
1005,108.58308457711443,-504.0,0.2,0.05,0.8,-NA-
1006,108.97117296222665,499.0,0.2,0.05,0.8,-NA-
1007,108.35948361469713,-507.0,0.2,0.05,0.8,-NA-
1008,107.75,-506.0,0.2,0.05,0.8,-NA-
1009,107.14172447968285,-506.0,0.2,0.05,0.8,-NA-
1010,106.53663366336633,-504.0,0.2,0.05,0.8,-NA-
1011,106.9248269040554,499.0,0.2,0.05,0.8,-NA-
1012,106.32114624505928,-504.0,0.2,0.05,0.8,-NA-
1013,106.71668311944718,507.0,0.2,0.05,0.8,-NA-
1014,107.11143984220907,507.0,0.2,0.05,0.8,-NA-
1015,106.50443349753695,-509.0,0.2,0.05,0.8,-NA-
1016,105.90354330708661,-504.0,0.2,0.05,0.8,-NA-
1017,106.29006882989184,499.0,0.2,0.05,0.8,-NA-
1018,105.68958742632613,-505.0,0.2,0.05,0.8,-NA-
1019,106.07556427870462,499.0,0.2,0.05,0.8,-NA-
1020,106.46764705882353,506.0,0.2,0.05,0.8,-NA-
1021,105.86973555337904,-504.0,0.2,0.05,0.8,-NA-
1022,105.26614481409003,-511.0,0.2,0.05,0.8,-NA-
1023,104.66373411534701,-511.0,0.2,0.05,0.8,-NA-
1024,105.056640625,507.0,0.2,0.05,0.8,-NA-
1025,104.45560975609756,-511.0,0.2,0.05,0.8,-NA-
1026,104.84795321637426,507.0,0.2,0.05,0.8,-NA-
1027,105.22784810126582,495.0,0.2,0.05,0.8,-NA-
1028,105.61089494163424,499.0,0.2,0.05,0.8,-NA-
1029,105.99708454810495,503.0,0.2,0.05,0.8,-NA-
1030,105.39708737864078,-512.0,0.2,0.05,0.8,-NA-
1031,105.77885548011639,499.0,0.2,0.05,0.8,-NA-
1032,105.18798449612403,-504.0,0.2,0.05,0.8,-NA-
1033,104.59825750242014,-504.0,0.2,0.05,0.8,-NA-
1034,104.98742746615088,507.0,0.2,0.05,0.8,-NA-
1035,105.36425120772947,495.0,0.2,0.05,0.8,-NA-
1036,105.7519305019305,507.0,0.2,0.05,0.8,-NA-
1037,105.16297010607522,-505.0,0.2,0.05,0.8,-NA-
1038,105.54816955684008,505.0,0.2,0.05,0.8,-NA-
1039,105.93455245428297,507.0,0.2,0.05,0.8,-NA-
1040,106.32019230769231,507.0,0.2,0.05,0.8,-NA-
1041,106.69356388088377,495.0,0.2,0.05,0.8,-NA-
1042,107.07005758157389,499.0,0.2,0.05,0.8,-NA-
1043,107.4515819750719,505.0,0.2,0.05,0.8,-NA-
1044,106.86590038314176,-504.0,0.2,0.05,0.8,-NA-
1045,107.24688995215311,505.0,0.2,0.05,0.8,-NA-
1046,107.62906309751435,507.0,0.2,0.05,0.8,-NA-
1047,108.01050620821394,507.0,0.2,0.05,0.8,-NA-
1048,108.38358778625954,499.0,0.2,0.05,0.8,-NA-
1049,107.7998093422307,-504.0,0.2,0.05,0.8,-NA-
1050,108.18,507.0,0.2,0.05,0.8,-NA-
1051,108.55185537583255,499.0,0.2,0.05,0.8,-NA-
1052,107.96958174904942,-504.0,0.2,0.05,0.8,-NA-
1053,108.33713200379867,495.0,0.2,0.05,0.8,-NA-
1054,108.71537001897534,507.0,0.2,0.05,0.8,-NA-
1055,109.09289099526066,507.0,0.2,0.05,0.8,-NA-
1056,108.51136363636364,-505.0,0.2,0.05,0.8,-NA-
1057,107.93188268684958,-504.0,0.2,0.05,0.8,-NA-
1058,108.3062381852552,504.0,0.2,0.05,0.8,-NA-
1059,107.72521246458923,-507.0,0.2,0.05,0.8,-NA-
1060,108.09056603773585,495.0,0.2,0.05,0.8,-NA-
1061,107.51366635249764,-504.0,0.2,0.05,0.8,-NA-
1062,107.88229755178908,499.0,0.2,0.05,0.8,-NA-
1063,108.25023518344308,499.0,0.2,0.05,0.8,-NA-
1064,108.625,507.0,0.2,0.05,0.8,-NA-
1065,108.0488262910798,-505.0,0.2,0.05,0.8,-NA-
1066,108.4155722326454,499.0,0.2,0.05,0.8,-NA-
1067,108.78725398313027,505.0,0.2,0.05,0.8,-NA-
1068,109.16011235955057,507.0,0.2,0.05,0.8,-NA-
1069,109.53133769878391,506.0,0.2,0.05,0.8,-NA-
1070,108.95794392523365,-504.0,0.2,0.05,0.8,-NA-
1071,108.38562091503267,-504.0,0.2,0.05,0.8,-NA-
1072,107.80783582089552,-511.0,0.2,0.05,0.8,-NA-
1073,107.23299161230196,-509.0,0.2,0.05,0.8,-NA-
1074,107.60148975791434,503.0,0.2,0.05,0.8,-NA-
1075,107.02697674418604,-510.0,0.2,0.05,0.8,-NA-
1076,107.39591078066914,504.0,0.2,0.05,0.8,-NA-
1077,106.82544103992572,-507.0,0.2,0.05,0.8,-NA-
1078,107.19573283858998,506.0,0.2,0.05,0.8,-NA-
1079,107.56626506024097,507.0,0.2,0.05,0.8,-NA-
1080,107.0,-504.0,0.2,0.05,0.8,-NA-
1081,106.43478260869566,-504.0,0.2,0.05,0.8,-NA-
1082,105.87060998151571,-504.0,0.2,0.05,0.8,-NA-
1083,106.23361034164358,499.0,0.2,0.05,0.8,-NA-
1084,106.60332103321034,507.0,0.2,0.05,0.8,-NA-
1085,106.96497695852534,499.0,0.2,0.05,0.8,-NA-
1086,107.32228360957643,495.0,0.2,0.05,0.8,-NA-
1087,106.754369825207,-510.0,0.2,0.05,0.8,-NA-
1088,107.12224264705883,507.0,0.2,0.05,0.8,-NA-
1089,107.47842056932966,495.0,0.2,0.05,0.8,-NA-
1090,107.83761467889909,499.0,0.2,0.05,0.8,-NA-
1091,108.20348304307974,507.0,0.2,0.05,0.8,-NA-
1092,108.56135531135531,499.0,0.2,0.05,0.8,-NA-
1093,108.00091491308326,-504.0,0.2,0.05,0.8,-NA-
1094,108.3656307129799,507.0,0.2,0.05,0.8,-NA-
1095,107.80639269406393,-504.0,0.2,0.05,0.8,-NA-
1096,107.24817518248175,-504.0,0.2,0.05,0.8,-NA-
1097,107.6052871467639,499.0,0.2,0.05,0.8,-NA-
1098,107.04735883424408,-505.0,0.2,0.05,0.8,-NA-
1099,106.48953594176524,-506.0,0.2,0.05,0.8,-NA-
1100,106.85363636363637,507.0,0.2,0.05,0.8,-NA-
1101,106.29881925522253,-504.0,0.2,0.05,0.8,-NA-
1102,106.66243194192377,507.0,0.2,0.05,0.8,-NA-
1103,107.0181323662738,499.0,0.2,0.05,0.8,-NA-
1104,107.3786231884058,505.0,0.2,0.05,0.8,-NA-
1105,107.74027149321267,507.0,0.2,0.05,0.8,-NA-
1106,108.09403254972875,499.0,0.2,0.05,0.8,-NA-
1107,108.44715447154472,499.0,0.2,0.05,0.8,-NA-
1108,107.89440433212997,-504.0,0.2,0.05,0.8,-NA-
1109,108.24526600541029,497.0,0.2,0.05,0.8,-NA-
1110,108.6045045045045,507.0,0.2,0.05,0.8,-NA-
1111,108.04410441044105,-514.0,0.2,0.05,0.8,-NA-
1112,108.40287769784173,507.0,0.2,0.05,0.8,-NA-
1113,108.75202156334232,497.0,0.2,0.05,0.8,-NA-
1114,108.19748653500898,-509.0,0.2,0.05,0.8,-NA-
1115,108.55336322869955,505.0,0.2,0.05,0.8,-NA-
1116,107.99910394265233,-510.0,0.2,0.05,0.8,-NA-
1117,108.35452103849597,505.0,0.2,0.05,0.8,-NA-
1118,108.70214669051879,497.0,0.2,0.05,0.8,-NA-
1119,109.05093833780161,499.0,0.2,0.05,0.8,-NA-
1120,108.50357142857143,-504.0,0.2,0.05,0.8,-NA-
1121,108.85816235504014,506.0,0.2,0.05,0.8,-NA-
1122,108.31194295900178,-504.0,0.2,0.05,0.8,-NA-
1123,108.6580587711487,497.0,0.2,0.05,0.8,-NA-
1124,109.0017793594306,495.0,0.2,0.05,0.8,-NA-
1125,109.34844444444444,499.0,0.2,0.05,0.8,-NA-
1126,109.70159857904085,507.0,0.2,0.05,0.8,-NA-
1127,110.05412599822537,507.0,0.2,0.05,0.8,-NA-
1128,110.40602836879432,507.0,0.2,0.05,0.8,-NA-
1129,110.7466784765279,495.0,0.2,0.05,0.8,-NA-
1130,111.09026548672567,499.0,0.2,0.05,0.8,-NA-
1131,111.43854995579133,505.0,0.2,0.05,0.8,-NA-
1132,111.78091872791519,499.0,0.2,0.05,0.8,-NA-
1133,111.23742277140336,-504.0,0.2,0.05,0.8,-NA-
1134,110.69135802469135,-508.0,0.2,0.05,0.8,-NA-
1135,110.14977973568281,-504.0,0.2,0.05,0.8,-NA-
1136,110.49823943661971,506.0,0.2,0.05,0.8,-NA-
1137,110.83641160949868,495.0,0.2,0.05,0.8,-NA-
1138,111.1775043936731,499.0,0.2,0.05,0.8,-NA-
1139,111.52502194907814,507.0,0.2,0.05,0.8,-NA-
1140,110.98070175438596,-509.0,0.2,0.05,0.8,-NA-
1141,111.3207712532866,499.0,0.2,0.05,0.8,-NA-
1142,111.66024518388791,499.0,0.2,0.05,0.8,-NA-
1143,111.99912510936133,499.0,0.2,0.05,0.8,-NA-
1144,112.33741258741259,499.0,0.2,0.05,0.8,-NA-
1145,112.67510917030567,499.0,0.2,0.05,0.8,-NA-
1146,113.01221640488656,499.0,0.2,0.05,0.8,-NA-
1147,112.47428073234525,-504.0,0.2,0.05,0.8,-NA-
1148,112.80923344947735,497.0,0.2,0.05,0.8,-NA-
1149,113.14186248912098,495.0,0.2,0.05,0.8,-NA-
1150,112.60521739130435,-504.0,0.2,0.05,0.8,-NA-
1151,112.9409209383145,499.0,0.2,0.05,0.8,-NA-
1152,113.28298611111111,507.0,0.2,0.05,0.8,-NA-
1153,113.6244579358196,507.0,0.2,0.05,0.8,-NA-
1154,113.9584055459272,499.0,0.2,0.05,0.8,-NA-
1155,114.2987012987013,507.0,0.2,0.05,0.8,-NA-
1156,114.6280276816609,495.0,0.2,0.05,0.8,-NA-
1157,114.08729472774417,-511.0,0.2,0.05,0.8,-NA-
1158,114.41623488773747,495.0,0.2,0.05,0.8,-NA-
1159,114.74460742018982,495.0,0.2,0.05,0.8,-NA-
1160,115.07586206896552,499.0,0.2,0.05,0.8,-NA-
1161,115.41171403962102,505.0,0.2,0.05,0.8,-NA-
1162,115.74784853700517,506.0,0.2,0.05,0.8,-NA-
1163,116.08426483233018,507.0,0.2,0.05,0.8,-NA-
1164,116.41323024054982,499.0,0.2,0.05,0.8,-NA-
1165,116.74763948497854,506.0,0.2,0.05,0.8,-NA-
1166,117.07204116638079,495.0,0.2,0.05,0.8,-NA-
1167,117.40616966580977,507.0,0.2,0.05,0.8,-NA-
1168,117.73801369863014,505.0,0.2,0.05,0.8,-NA-
1169,118.07100085543199,507.0,0.2,0.05,0.8,-NA-
1170,117.53931623931624,-504.0,0.2,0.05,0.8,-NA-
1171,117.86507258753203,499.0,0.2,0.05,0.8,-NA-
1172,118.19027303754267,499.0,0.2,0.05,0.8,-NA-
1173,118.5149190110827,499.0,0.2,0.05,0.8,-NA-
1174,118.83560477001704,495.0,0.2,0.05,0.8,-NA-
1175,118.30553191489362,-504.0,0.2,0.05,0.8,-NA-
1176,118.6360544217687,507.0,0.2,0.05,0.8,-NA-
1177,118.95751911639762,497.0,0.2,0.05,0.8,-NA-
1178,118.42869269949067,-504.0,0.2,0.05,0.8,-NA-
1179,118.75742154368109,506.0,0.2,0.05,0.8,-NA-
1180,118.2228813559322,-512.0,0.2,0.05,0.8,-NA-
1181,118.54360711261643,497.0,0.2,0.05,0.8,-NA-
1182,118.87225042301185,507.0,0.2,0.05,0.8,-NA-
1183,119.19357565511412,499.0,0.2,0.05,0.8,-NA-
1184,119.51435810810811,499.0,0.2,0.05,0.8,-NA-
1185,118.98818565400843,-504.0,0.2,0.05,0.8,-NA-
1186,118.4629005059022,-504.0,0.2,0.05,0.8,-NA-
1187,117.93850042122999,-504.0,0.2,0.05,0.8,-NA-
1188,118.25589225589225,495.0,0.2,0.05,0.8,-NA-
1189,118.57275021026072,495.0,0.2,0.05,0.8,-NA-
1190,118.04957983193277,-504.0,0.2,0.05,0.8,-NA-
1191,118.36607892527287,495.0,0.2,0.05,0.8,-NA-
1192,117.84395973154362,-504.0,0.2,0.05,0.8,-NA-
1193,118.16932103939648,506.0,0.2,0.05,0.8,-NA-
1194,118.48492462311557,495.0,0.2,0.05,0.8,-NA-
1195,117.96485355648535,-503.0,0.2,0.05,0.8,-NA-
1196,117.4448160535117,-504.0,0.2,0.05,0.8,-NA-
1197,116.92397660818713,-506.0,0.2,0.05,0.8,-NA-
1198,116.40567612687813,-504.0,0.2,0.05,0.8,-NA-
1199,116.73144286905755,507.0,0.2,0.05,0.8,-NA-
1200,117.0525,502.0,0.2,0.05,0.8,-NA-
1201,117.37052456286428,499.0,0.2,0.05,0.8,-NA-
1202,117.68635607321131,497.0,0.2,0.05,0.8,-NA-
1203,117.16874480465503,-505.0,0.2,0.05,0.8,-NA-
1204,116.65282392026577,-504.0,0.2,0.05,0.8,-NA-
1205,116.1344398340249,-508.0,0.2,0.05,0.8,-NA-
1206,115.62023217247098,-504.0,0.2,0.05,0.8,-NA-
1207,115.10356255178128,-508.0,0.2,0.05,0.8,-NA-
1208,114.59105960264901,-504.0,0.2,0.05,0.8,-NA-
1209,114.07940446650124,-504.0,0.2,0.05,0.8,-NA-
1210,114.40413223140496,507.0,0.2,0.05,0.8,-NA-
1211,113.89099917423617,-507.0,0.2,0.05,0.8,-NA-
1212,114.21534653465346,507.0,0.2,0.05,0.8,-NA-
1213,113.70568837592745,-504.0,0.2,0.05,0.8,-NA-
1214,114.02306425041186,499.0,0.2,0.05,0.8,-NA-
1215,114.3366255144033,495.0,0.2,0.05,0.8,-NA-
1216,114.65871710526316,506.0,0.2,0.05,0.8,-NA-
1217,114.15283483976992,-501.0,0.2,0.05,0.8,-NA-
1218,114.46551724137932,495.0,0.2,0.05,0.8,-NA-
1219,114.78671041837572,506.0,0.2,0.05,0.8,-NA-
1220,115.10819672131147,507.0,0.2,0.05,0.8,-NA-
1221,115.41932841932842,495.0,0.2,0.05,0.8,-NA-
1222,115.73813420621931,505.0,0.2,0.05,0.8,-NA-
1223,116.05805396565822,507.0,0.2,0.05,0.8,-NA-
1224,116.37091503267973,499.0,0.2,0.05,0.8,-NA-
1225,115.86367346938775,-505.0,0.2,0.05,0.8,-NA-
1226,116.18270799347471,507.0,0.2,0.05,0.8,-NA-
1227,116.48981255093724,493.0,0.2,0.05,0.8,-NA-
1228,116.79804560260587,495.0,0.2,0.05,0.8,-NA-
1229,116.28641171684296,-512.0,0.2,0.05,0.8,-NA-
1230,116.60406504065041,507.0,0.2,0.05,0.8,-NA-
1231,116.9203899268887,506.0,0.2,0.05,0.8,-NA-
1232,117.23701298701299,507.0,0.2,0.05,0.8,-NA-
1233,116.72830494728305,-510.0,0.2,0.05,0.8,-NA-
1234,117.04457050243111,507.0,0.2,0.05,0.8,-NA-
1235,116.53603238866397,-511.0,0.2,0.05,0.8,-NA-
1236,116.85113268608414,506.0,0.2,0.05,0.8,-NA-
1237,117.16653193209378,507.0,0.2,0.05,0.8,-NA-
1238,117.47899838449112,504.0,0.2,0.05,0.8,-NA-
1239,117.78692493946731,499.0,0.2,0.05,0.8,-NA-
1240,117.28064516129032,-510.0,0.2,0.05,0.8,-NA-
1241,117.59468170829976,507.0,0.2,0.05,0.8,-NA-
1242,117.09420289855072,-504.0,0.2,0.05,0.8,-NA-
1243,116.59452936444087,-504.0,0.2,0.05,0.8,-NA-
1244,116.90836012861736,507.0,0.2,0.05,0.8,-NA-
1245,117.21526104417671,499.0,0.2,0.05,0.8,-NA-
1246,116.71268057784911,-509.0,0.2,0.05,0.8,-NA-
1247,117.02405773857258,505.0,0.2,0.05,0.8,-NA-
1248,117.3301282051282,499.0,0.2,0.05,0.8,-NA-
1249,117.63570856685348,499.0,0.2,0.05,0.8,-NA-
1250,117.1336,-510.0,0.2,0.05,0.8,-NA-
1251,117.43884892086331,499.0,0.2,0.05,0.8,-NA-
1252,117.74920127795527,506.0,0.2,0.05,0.8,-NA-
1253,117.24660814046288,-512.0,0.2,0.05,0.8,-NA-
1254,116.74401913875599,-513.0,0.2,0.05,0.8,-NA-
1255,117.05498007968127,507.0,0.2,0.05,0.8,-NA-
1256,116.55254777070064,-514.0,0.2,0.05,0.8,-NA-
1257,116.85680190930788,499.0,0.2,0.05,0.8,-NA-
1258,117.16057233704292,499.0,0.2,0.05,0.8,-NA-
1259,116.66719618745036,-504.0,0.2,0.05,0.8,-NA-
1260,116.17460317460318,-504.0,0.2,0.05,0.8,-NA-
1261,116.4781919111816,499.0,0.2,0.05,0.8,-NA-
1262,116.78605388272584,505.0,0.2,0.05,0.8,-NA-
1263,116.29453681710214,-504.0,0.2,0.05,0.8,-NA-
1264,115.80379746835443,-504.0,0.2,0.05,0.8,-NA-
1265,116.11304347826086,507.0,0.2,0.05,0.8,-NA-
1266,116.4218009478673,507.0,0.2,0.05,0.8,-NA-
1267,116.7269139700079,503.0,0.2,0.05,0.8,-NA-
1268,116.2397476340694,-501.0,0.2,0.05,0.8,-NA-
1269,116.54767533490937,507.0,0.2,0.05,0.8,-NA-
1270,116.85511811023622,507.0,0.2,0.05,0.8,-NA-
1271,116.36664044059795,-504.0,0.2,0.05,0.8,-NA-
1272,115.87893081761007,-504.0,0.2,0.05,0.8,-NA-
1273,115.38963079340141,-507.0,0.2,0.05,0.8,-NA-
1274,115.68759811616954,495.0,0.2,0.05,0.8,-NA-
1275,115.99372549019608,506.0,0.2,0.05,0.8,-NA-
1276,116.29937304075236,506.0,0.2,0.05,0.8,-NA-
1277,115.81362568519968,-504.0,0.2,0.05,0.8,-NA-
1278,115.32237871674491,-512.0,0.2,0.05,0.8,-NA-
1279,115.6223612197029,499.0,0.2,0.05,0.8,-NA-
1280,115.13828125,-504.0,0.2,0.05,0.8,-NA-
1281,115.43793911007026,499.0,0.2,0.05,0.8,-NA-
1282,115.73712948517941,499.0,0.2,0.05,0.8,-NA-
1283,116.03897116134061,503.0,0.2,0.05,0.8,-NA-
1284,116.3411214953271,504.0,0.2,0.05,0.8,-NA-
1285,115.85369649805448,-510.0,0.2,0.05,0.8,-NA-
1286,115.37169517884915,-504.0,0.2,0.05,0.8,-NA-
1287,115.67599067599068,507.0,0.2,0.05,0.8,-NA-
1288,115.97360248447205,499.0,0.2,0.05,0.8,-NA-
1289,116.27075252133437,499.0,0.2,0.05,0.8,-NA-
1290,116.56744186046511,499.0,0.2,0.05,0.8,-NA-
1291,116.86986831913245,507.0,0.2,0.05,0.8,-NA-
1292,117.171826625387,507.0,0.2,0.05,0.8,-NA-
1293,117.46403712296984,495.0,0.2,0.05,0.8,-NA-
1294,117.76043276661515,501.0,0.2,0.05,0.8,-NA-
1295,118.05868725868726,504.0,0.2,0.05,0.8,-NA-
1296,117.57870370370371,-504.0,0.2,0.05,0.8,-NA-
1297,117.87895142636854,507.0,0.2,0.05,0.8,-NA-
1298,118.16949152542372,495.0,0.2,0.05,0.8,-NA-
1299,118.46112394149345,497.0,0.2,0.05,0.8,-NA-
1300,117.98230769230769,-504.0,0.2,0.05,0.8,-NA-
1301,117.5042275172944,-504.0,0.2,0.05,0.8,-NA-
1302,117.79646697388633,498.0,0.2,0.05,0.8,-NA-
1303,118.09363008442057,505.0,0.2,0.05,0.8,-NA-
1304,118.39187116564418,507.0,0.2,0.05,0.8,-NA-
1305,117.91417624521073,-505.0,0.2,0.05,0.8,-NA-
1306,117.43797856049005,-504.0,0.2,0.05,0.8,-NA-
1307,117.72685539403213,495.0,0.2,0.05,0.8,-NA-
1308,117.2454128440367,-512.0,0.2,0.05,0.8,-NA-
1309,116.77081741787624,-504.0,0.2,0.05,0.8,-NA-
1310,117.06870229007633,507.0,0.2,0.05,0.8,-NA-
1311,117.36613272311213,507.0,0.2,0.05,0.8,-NA-
1312,117.66310975609755,507.0,0.2,0.05,0.8,-NA-
1313,117.95354150799696,499.0,0.2,0.05,0.8,-NA-
